,left_side,right_side,similarity
832,Bitter Lake (BH)  912 & 916 N 143rd Street,Bitter Lake (BH)  912 & 916 N 143rd Street,0.9999999999999996
833,Bitter Lake (BH)  912 & 916 N 143rd Street,Bitter Lake  924 & 934 N 143rd Street,0.23314242385551334
834,Bitter Lake (BH)  912 & 916 N 143rd Street,Bitter Lake  924 & 934 N 143rd Street,0.23314242385551334
835,Bitter Lake (BH)  912 & 916 N 143rd Street,Lake Apartments 241 N. Lake Street,0.06784317588355586
836,Bitter Lake (BH)  912 & 916 N 143rd Street,5th & Howard - South Market 912 Howard Street,0.05140038523938056
837,"Black & Orange 83 Scuppernong Way, Clayton, NC 27520 ; 42 Drop Seed Lane, Smithfield, NC 27577; 138 Balboa Parkway, Clayton, NC 27520; 53 Manito Place Clayton, NC 27520 ; 59 59 Golden Gate Parkway Clayton, NC 27520 ; 184 Honeybee Trace, Clayton, NC 27520; 124 Honeybee Trace, Clayton, NC 27520 ; 173 Carissa Drive, Smithfield, NC 27577 ; 105 Sloan Drive, Clayton, NC 27520 ; 120 W Webber Lane, Clayton, NC 27527 ; 213 E Webber Lane, Clayton, NC 27527 ; 236 Haywood Lane, Clayton, NC 27527 ; 29 Verrazano Place, Clayton, NC 27520 ; 101 Sloan Drive, Clayton, NC 27527; 104 Parkview Drive, Clayton, NC 27520; 133 Tarkenton Court, Clayton, NC 27527","Black & Orange 83 Scuppernong Way, Clayton, NC 27520 ; 42 Drop Seed Lane, Smithfield, NC 27577; 138 Balboa Parkway, Clayton, NC 27520; 53 Manito Place Clayton, NC 27520 ; 59 59 Golden Gate Parkway Clayton, NC 27520 ; 184 Honeybee Trace, Clayton, NC 27520; 124 Honeybee Trace, Clayton, NC 27520 ; 173 Carissa Drive, Smithfield, NC 27577 ; 105 Sloan Drive, Clayton, NC 27520 ; 120 W Webber Lane, Clayton, NC 27527 ; 213 E Webber Lane, Clayton, NC 27527 ; 236 Haywood Lane, Clayton, NC 27527 ; 29 Verrazano Place, Clayton, NC 27520 ; 101 Sloan Drive, Clayton, NC 27527; 104 Parkview Drive, Clayton, NC 27520; 133 Tarkenton Court, Clayton, NC 27527",1.0000000000000042
838,"Black & Orange 83 Scuppernong Way, Clayton, NC 27520 ; 42 Drop Seed Lane, Smithfield, NC 27577; 138 Balboa Parkway, Clayton, NC 27520; 53 Manito Place Clayton, NC 27520 ; 59 59 Golden Gate Parkway Clayton, NC 27520 ; 184 Honeybee Trace, Clayton, NC 27520; 124 Honeybee Trace, Clayton, NC 27520 ; 173 Carissa Drive, Smithfield, NC 27577 ; 105 Sloan Drive, Clayton, NC 27520 ; 120 W Webber Lane, Clayton, NC 27527 ; 213 E Webber Lane, Clayton, NC 27527 ; 236 Haywood Lane, Clayton, NC 27527 ; 29 Verrazano Place, Clayton, NC 27520 ; 101 Sloan Drive, Clayton, NC 27527; 104 Parkview Drive, Clayton, NC 27520; 133 Tarkenton Court, Clayton, NC 27527","Lowe's - Concord, NC 940 Concord Parkway North",0.036605798235510016
839,"Black & Orange 83 Scuppernong Way, Clayton, NC 27520 ; 42 Drop Seed Lane, Smithfield, NC 27577; 138 Balboa Parkway, Clayton, NC 27520; 53 Manito Place Clayton, NC 27520 ; 59 59 Golden Gate Parkway Clayton, NC 27520 ; 184 Honeybee Trace, Clayton, NC 27520; 124 Honeybee Trace, Clayton, NC 27520 ; 173 Carissa Drive, Smithfield, NC 27577 ; 105 Sloan Drive, Clayton, NC 27520 ; 120 W Webber Lane, Clayton, NC 27527 ; 213 E Webber Lane, Clayton, NC 27527 ; 236 Haywood Lane, Clayton, NC 27527 ; 29 Verrazano Place, Clayton, NC 27520 ; 101 Sloan Drive, Clayton, NC 27527; 104 Parkview Drive, Clayton, NC 27520; 133 Tarkenton Court, Clayton, NC 27527",Lynchburg Crossing 5909 & 5943 NC-11 South,0.029303076198571372
840,"Black & Orange 83 Scuppernong Way, Clayton, NC 27520 ; 42 Drop Seed Lane, Smithfield, NC 27577; 138 Balboa Parkway, Clayton, NC 27520; 53 Manito Place Clayton, NC 27520 ; 59 59 Golden Gate Parkway Clayton, NC 27520 ; 184 Honeybee Trace, Clayton, NC 27520; 124 Honeybee Trace, Clayton, NC 27520 ; 173 Carissa Drive, Smithfield, NC 27577 ; 105 Sloan Drive, Clayton, NC 27520 ; 120 W Webber Lane, Clayton, NC 27527 ; 213 E Webber Lane, Clayton, NC 27527 ; 236 Haywood Lane, Clayton, NC 27527 ; 29 Verrazano Place, Clayton, NC 27520 ; 101 Sloan Drive, Clayton, NC 27527; 104 Parkview Drive, Clayton, NC 27520; 133 Tarkenton Court, Clayton, NC 27527",Pinecroft Shopping Center NC 211 & Main St. aka 110-305 Ivey Lane,0.028994588418710374
841,"Black & Orange 83 Scuppernong Way, Clayton, NC 27520 ; 42 Drop Seed Lane, Smithfield, NC 27577; 138 Balboa Parkway, Clayton, NC 27520; 53 Manito Place Clayton, NC 27520 ; 59 59 Golden Gate Parkway Clayton, NC 27520 ; 184 Honeybee Trace, Clayton, NC 27520; 124 Honeybee Trace, Clayton, NC 27520 ; 173 Carissa Drive, Smithfield, NC 27577 ; 105 Sloan Drive, Clayton, NC 27520 ; 120 W Webber Lane, Clayton, NC 27527 ; 213 E Webber Lane, Clayton, NC 27527 ; 236 Haywood Lane, Clayton, NC 27527 ; 29 Verrazano Place, Clayton, NC 27520 ; 101 Sloan Drive, Clayton, NC 27527; 104 Parkview Drive, Clayton, NC 27520; 133 Tarkenton Court, Clayton, NC 27527",Parkview at Woodlawn 2020 Featherbed Lane,0.0212607047209597
842,Bluebird Apartments 904 Rice St,Bluebird Apartments 904 Rice St,0.9999999999999997
843,Bluebird Apartments 904 Rice St,43rd St. Apartments 4046 - 4054 43rd St,0.0377035936997616
844,Bluebird Apartments 904 Rice St,Loyalhanna Apartments 1111 Jefferson St,0.03468662303997415
845,Bluebird Apartments 904 Rice St,Millennium Apartments 1714 Seiifried St,0.0340273475888406
846,Bluebird Apartments 904 Rice St,St. Francis Apartments at Cathedral Square 1450 N Washington St.,0.03342004169514943
847,Bon Air 2501 N Apperson Way,Bon Air 2501 N Apperson Way,1.0
848,Bon Air 2501 N Apperson Way,Bon Air - Assumption 2501 North Apperson Way,0.35950262985212683
849,Bon Air 2501 N Apperson Way,New Construction 2501 Port,0.08186766342045525
850,Bon Air 2501 N Apperson Way,Croddy Way Industrial 2610 - 2612 Croddy Way,0.04006346793352635
851,Bon Air 2501 N Apperson Way,10501 Bunsen Way - B Note 10501 Bunsen Way,0.03755542130402484
852,Bon Air - Assumption 2501 North Apperson Way,Bon Air - Assumption 2501 North Apperson Way,0.9999999999999993
853,Bon Air - Assumption 2501 North Apperson Way,Bon Air 2501 N Apperson Way,0.35950262985212683
854,Bon Air - Assumption 2501 North Apperson Way,New Construction 2501 Port,0.0657025681540677
855,Bon Air - Assumption 2501 North Apperson Way,Cayuga Place Assumption 131 E Green St,0.03490537263813625
856,Bon Air - Assumption 2501 North Apperson Way,Croddy Way Industrial 2610 - 2612 Croddy Way,0.03215277708454945
857,Bond Street 20 1970 & 1986 Medical Center Parkway,Bond Street 20 1970 & 1986 Medical Center Parkway,1.0000000000000002
858,Bond Street 20 1970 & 1986 Medical Center Parkway,Bond Street 20 2434 Nicholasville Road,0.2181567628782402
859,Bond Street 20 1970 & 1986 Medical Center Parkway,Bond Street 21 2019 Loan 1225 Veterans Parkway,0.0897175638813379
860,Bond Street 20 1970 & 1986 Medical Center Parkway,Bond Street 21 2019 Loan 715 Louisville Rd,0.06989479573927224
861,Bond Street 20 1970 & 1986 Medical Center Parkway,Monroe Gates 20 Libby Street,0.05195826378352657
862,Bond Street 20 2434 Nicholasville Road,Bond Street 20 2434 Nicholasville Road,1.0
863,Bond Street 20 2434 Nicholasville Road,Bond Street 20 1970 & 1986 Medical Center Parkway,0.2181567628782402
864,Bond Street 20 2434 Nicholasville Road,Bond Street 21 2019 Loan 715 Louisville Rd,0.08492962300895515
865,Bond Street 20 2434 Nicholasville Road,Bond Street 21 2019 Loan 1225 Veterans Parkway,0.08438280232527855
866,Bond Street 20 2434 Nicholasville Road,Monroe Gates 20 Libby Street,0.06313482582874638
867,Bond Street 21 2019 Loan 1225 Veterans Parkway,Bond Street 21 2019 Loan 1225 Veterans Parkway,0.9999999999999996
868,Bond Street 21 2019 Loan 1225 Veterans Parkway,Bond Street 21 2019 Loan 715 Louisville Rd,0.47931887178884774
869,Bond Street 21 2019 Loan 1225 Veterans Parkway,21 Pearl Street 21 Pearl Street,0.10883007631777562
870,Bond Street 21 2019 Loan 1225 Veterans Parkway,Bond Street 20 1970 & 1986 Medical Center Parkway,0.0897175638813379
871,Bond Street 21 2019 Loan 1225 Veterans Parkway,Bond Street 20 2434 Nicholasville Road,0.08438280232527855
872,Bond Street 21 2019 Loan 715 Louisville Rd,Bond Street 21 2019 Loan 715 Louisville Rd,0.9999999999999994
873,Bond Street 21 2019 Loan 715 Louisville Rd,Bond Street 21 2019 Loan 1225 Veterans Parkway,0.47931887178884774
874,Bond Street 21 2019 Loan 715 Louisville Rd,Seaboard Square-Loan Opportunity 703 Louisville Rd,0.12223094450176006
875,Bond Street 21 2019 Loan 715 Louisville Rd,Seaboard Square-Loan Opportunity-Mezz 703 Louisville Rd,0.11133202147171449
876,Bond Street 21 2019 Loan 715 Louisville Rd,21 Pearl Street 21 Pearl Street,0.10953532116739868
877,Bond Street Fund 18 1120 & 1150 W. State of Franklin Rd and 3905 Lebanon Pike,Bond Street Fund 18 1120 & 1150 W. State of Franklin Rd and 3905 Lebanon Pike,1.0000000000000009
878,Bond Street Fund 18 1120 & 1150 W. State of Franklin Rd and 3905 Lebanon Pike,Bond Street Fund 19 2011 Von Schilling Drive; 2051-2099 Sun Harbour View Blvd,0.08740818710540084
879,Bond Street Fund 18 1120 & 1150 W. State of Franklin Rd and 3905 Lebanon Pike,Bond Street 21 2019 Loan 715 Louisville Rd,0.0595796387788629
880,Bond Street Fund 18 1120 & 1150 W. State of Franklin Rd and 3905 Lebanon Pike,Bond Street 20 2434 Nicholasville Road,0.058251527773378615
881,Bond Street Fund 18 1120 & 1150 W. State of Franklin Rd and 3905 Lebanon Pike,Bond Street 21 2019 Loan 1225 Veterans Parkway,0.04906070004951675
882,Bond Street Fund 19 2011 Von Schilling Drive; 2051-2099 Sun Harbour View Blvd,Bond Street Fund 19 2011 Von Schilling Drive; 2051-2099 Sun Harbour View Blvd,1.0
883,Bond Street Fund 19 2011 Von Schilling Drive; 2051-2099 Sun Harbour View Blvd,Bond Street Fund 18 1120 & 1150 W. State of Franklin Rd and 3905 Lebanon Pike,0.08740818710540084
884,Bond Street Fund 19 2011 Von Schilling Drive; 2051-2099 Sun Harbour View Blvd,Bond Street 20 2434 Nicholasville Road,0.057755610283447126
885,Bond Street Fund 19 2011 Von Schilling Drive; 2051-2099 Sun Harbour View Blvd,Bond Street 21 2019 Loan 715 Louisville Rd,0.048958246003750136
886,Bond Street Fund 19 2011 Von Schilling Drive; 2051-2099 Sun Harbour View Blvd,Bond Street 21 2019 Loan 1225 Veterans Parkway,0.048643027584040974
887,Boulder Creek Apartments (AHF) 300 Furman Hall Road,Boulder Creek Apartments (AHF) 300 Furman Hall Road,0.9999999999999998
888,Boulder Creek Apartments (AHF) 300 Furman Hall Road,Boulder Creek I 7601 W Boulder Creek Place,0.1760720211070181
889,Boulder Creek Apartments (AHF) 300 Furman Hall Road,Boulder Creek II 7700 West Boulder Creek Place,0.14820989355818975
890,Boulder Creek Apartments (AHF) 300 Furman Hall Road,Walnut Creek Apartments 6409 Springdale Road,0.08341471356458618
891,Boulder Creek Apartments (AHF) 300 Furman Hall Road,Vista Creek Apartments 22432 Center Street,0.07451260883993029
892,Boulder Creek I 7601 W Boulder Creek Place,Boulder Creek I 7601 W Boulder Creek Place,0.9999999999999998
893,Boulder Creek I 7601 W Boulder Creek Place,Boulder Creek II 7700 West Boulder Creek Place,0.39508510597077473
894,Boulder Creek I 7601 W Boulder Creek Place,Boulder Creek Apartments (AHF) 300 Furman Hall Road,0.1760720211070181
895,Boulder Creek I 7601 W Boulder Creek Place,Southeast Michigan MF Portfolio 5000 Boulder Drive,0.07565247932814644
896,Boulder Creek I 7601 W Boulder Creek Place,924 W Sugar Creek 924 W Sugar Creek,0.0678670098351551
897,Boulder Creek II 7700 West Boulder Creek Place,Boulder Creek II 7700 West Boulder Creek Place,0.9999999999999996
898,Boulder Creek II 7700 West Boulder Creek Place,Boulder Creek I 7601 W Boulder Creek Place,0.39508510597077473
899,Boulder Creek II 7700 West Boulder Creek Place,Boulder Creek Apartments (AHF) 300 Furman Hall Road,0.14820989355818975
900,Boulder Creek II 7700 West Boulder Creek Place,Southeast Michigan MF Portfolio 5000 Boulder Drive,0.06368102006293613
901,Boulder Creek II 7700 West Boulder Creek Place,924 W Sugar Creek 924 W Sugar Creek,0.057127544970176004
902,Bourgogne Bywater 2930 Burgundy Street,Bourgogne Bywater 2930 Burgundy Street,1.0
903,Bourgogne Bywater 2930 Burgundy Street,Grant Street 917 Grant Street ,0.019126587297144188
904,Bourgogne Bywater 2930 Burgundy Street,43rd Street Apartments 4054 43rd Street,0.018214284122936235
905,Bourgogne Bywater 2930 Burgundy Street,43rd Street Apartments 4054 43rd Street,0.018214284122936235
906,Bourgogne Bywater 2930 Burgundy Street,43rd Street Apartments 4046 43rd Street,0.017676456055859883
907,Branch West Orange Jewel- Construction 1725 W Katella,Branch West Orange Jewel- Construction 1725 W Katella,0.9999999999999998
908,Branch West Orange Jewel- Construction 1725 W Katella,Branch West Orange Jewel- Mezz/Equity 1725 W Katella,0.5085467196101554
909,Branch West Orange Jewel- Construction 1725 W Katella,Foreclosure Redevelopment 2463 Jewel Street,0.05675405523183949
910,Branch West Orange Jewel- Construction 1725 W Katella,Briarwood Square 7545 Katella Ave,0.052855903235704556
911,Branch West Orange Jewel- Construction 1725 W Katella,New Construction 6160 S.Hermes,0.037826362513915204
912,Branch West Orange Jewel- Mezz/Equity 1725 W Katella,Branch West Orange Jewel- Mezz/Equity 1725 W Katella,0.9999999999999987
913,Branch West Orange Jewel- Mezz/Equity 1725 W Katella,Branch West Orange Jewel- Construction 1725 W Katella,0.5085467196101554
914,Branch West Orange Jewel- Mezz/Equity 1725 W Katella,Foreclosure Redevelopment 2463 Jewel Street,0.0514377829967385
915,Branch West Orange Jewel- Mezz/Equity 1725 W Katella,Aloft - Tampa Mezz Loan 100 West Kennedy Blvd,0.05022759758800927
916,Branch West Orange Jewel- Mezz/Equity 1725 W Katella,Briarwood Square 7545 Katella Ave,0.047904779132144124
917,Brentwood Crossing (AHF) 308 Brentwood Street,Brentwood Crossing (AHF) 308 Brentwood Street,1.0
918,Brentwood Crossing (AHF) 308 Brentwood Street,Shemwood Crossing Apartments (AHF) 100 Shemwood Lane,0.05940984204120481
919,Brentwood Crossing (AHF) 308 Brentwood Street,Hunters Crossing Apartments 100 Hunters Crossing Drive,0.04501621065602422
920,Brentwood Crossing (AHF) 308 Brentwood Street,Charlestown Crossing Apartments 5000 Charlestown Crossing Way,0.0435426393460622
921,Brentwood Crossing (AHF) 308 Brentwood Street,"Troy Manor and Kris Kristensen 308 Ashburton Avenue, 208 Willow Street",0.04290203489456737
922,Briarwood Square 7545 Katella Ave,Briarwood Square 7545 Katella Ave,0.9999999999999999
923,Briarwood Square 7545 Katella Ave,Fayette Square 637 Fayette Square,0.053218218482723574
924,Briarwood Square 7545 Katella Ave,Branch West Orange Jewel- Construction 1725 W Katella,0.052855903235704556
925,Briarwood Square 7545 Katella Ave,Lawyer's Square 9229 Lawyers Square Road,0.05082361712516757
926,Briarwood Square 7545 Katella Ave,Branch West Orange Jewel- Mezz/Equity 1725 W Katella,0.047904779132144124
927,Bridge at Asher 10505 South IH-35,Bridge at Asher 10505 South IH-35,1.0
928,Bridge at Asher 10505 South IH-35,South Plaza Storage 4588 South Plaza Trail,0.03568679996637687
929,Bridge at Asher 10505 South IH-35,Creekside at Osgood II 4707 46th Street South,0.03310282854293174
930,Bridge at Asher 10505 South IH-35,17 South Apartments US 17 South & Marginal Road,0.03289546291216057
931,Bridge at Asher 10505 South IH-35,"Santa Barbara Plaza 7, 17, 29, 35, and 53 S. Milpas Street",0.030868352247796615
932,Bridgewater at Town Center 507 Marcella Rd,Bridgewater at Town Center 507 Marcella Rd,0.9999999999999997
933,Bridgewater at Town Center 507 Marcella Rd,The Lakes at Town Center 900 Lakeridge Rd,0.20147560139854861
934,Bridgewater at Town Center 507 Marcella Rd,Carson Town Center 500 Carson Town Center,0.14078666497168738
935,Bridgewater at Town Center 507 Marcella Rd,Oakbrook Town Center 7500 Oakbrook Dr.,0.09688404633558749
936,Bridgewater at Town Center 507 Marcella Rd,Stuttgart Apartments I 507 West 1st Street,0.04974747442392607
937,Brightwood Gardens 931 Longfellow St NW,Brightwood Gardens 931 Longfellow St NW,0.9999999999999999
938,Brightwood Gardens 931 Longfellow St NW,"Quest Commons West 891 Rock St, NW",0.09257172932839416
939,Brightwood Gardens 931 Longfellow St NW,Afton Gardens Apartments (AHF) 713 Hunt Avenue NW,0.054603419663526775
940,Brightwood Gardens 931 Longfellow St NW,Deer Park & Apple Run Apartments 301 NW Williams Ave & 2403 NW 23rd St Building,0.04194811880516375
941,Brightwood Gardens 931 Longfellow St NW,3218 Wisconsin Ave NW 3218 Wisconsin Ave NW,0.038817699204972134
942,Brittany Woods/Park Chase (AHF) 1150 Old Statenville Road,Brittany Woods/Park Chase (AHF) 1150 Old Statenville Road,0.9999999999999999
943,Brittany Woods/Park Chase (AHF) 1150 Old Statenville Road,Riverland Woods 1001 Riverland Woods Place,0.049560120157518574
944,Brittany Woods/Park Chase (AHF) 1150 Old Statenville Road,Addison Woods 1655 Gilmore Park Ave.,0.04445928302907187
945,Brittany Woods/Park Chase (AHF) 1150 Old Statenville Road,Woods of Hoover - Assumption 3801 Galleria Woods Drive,0.04441904678751038
946,Brittany Woods/Park Chase (AHF) 1150 Old Statenville Road,Windhurst Park Apartments 584 Old Brunerstown Road,0.041057819863269104
947,"Broadway Townhomes 625, 645, 669 Broadway Street","Broadway Townhomes 625, 645, 669 Broadway Street",0.9999999999999994
948,"Broadway Townhomes 625, 645, 669 Broadway Street",Crane Factory Flats 824 Broadway Street,0.10975780067569951
949,"Broadway Townhomes 625, 645, 669 Broadway Street",Hughes Tech Center - 625 Pilot Road 625 Pilot Road,0.0618623508304155
950,"Broadway Townhomes 625, 645, 669 Broadway Street",Vons - Long Beach 600 E. Broadway,0.059168465379593436
951,"Broadway Townhomes 625, 645, 669 Broadway Street",Neighbors Invest in Broadway 7300 Canton,0.05660114761066864
952,Broderick Tower 10 Witherell Street,Broderick Tower 10 Witherell Street,0.9999999999999997
953,Broderick Tower 10 Witherell Street,10 S. Academy(office) ReFi BWE 10 South Academy Street,0.07335197954953877
954,Broderick Tower 10 Witherell Street,10 Academy St.(existing office) - Bridge 10 Academy St.,0.06251342622098294
955,Broderick Tower 10 Witherell Street,Fox School 10 E. Main St.,0.057769696351112544
956,Broderick Tower 10 Witherell Street,Irvine Park Tower - Refi 291 7th Street W,0.05605885370189462
957,Brooks-Ontario Industrial Park 1440 & 1454 Brooks Street,Brooks-Ontario Industrial Park 1440 & 1454 Brooks Street,0.9999999999999994
958,Brooks-Ontario Industrial Park 1440 & 1454 Brooks Street,Havenpark CF III - Addition V (QCA) 1440 W Plum St,0.04024303023771582
959,Brooks-Ontario Industrial Park 1440 & 1454 Brooks Street,Sherwin Williams - 4780 Hinckley Industrial Pkwy 4780 Hinckley Industrial Parkway,0.0234928717963121
960,Brooks-Ontario Industrial Park 1440 & 1454 Brooks Street,Prosperity Park 10215 Prosperity Park Drive,0.021711112000665552
961,Brooks-Ontario Industrial Park 1440 & 1454 Brooks Street,Eastern Park Apartments 711 Eddy Street,0.021693250026868043
962,Brynwood Apartments 105 Rebel Drive,Brynwood Apartments 105 Rebel Drive,0.9999999999999998
963,Brynwood Apartments 105 Rebel Drive,Delmoor Apartments 3414 Telford Drive,0.028929409714641995
964,Brynwood Apartments 105 Rebel Drive,Derby Run Apartments 6 Derby Drive,0.028761313402800026
